"country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-06-28",-58,-17,4,-17,-19,NA
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-06-29",-27,-12,NA,-6,-56,20
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-06-30",-14,-5,NA,-21,-56,18
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-01",-16,-7,NA,-33,-56,20
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-02",-17,-9,NA,-20,-54,19
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-03",-26,-10,NA,-30,-54,20
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-04",-37,-13,NA,-17,-25,NA
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-05",-38,-20,3,-9,-18,NA
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-06",-11,-11,NA,-6,-55,16
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-07",-13,-6,NA,-10,-56,18
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-08",-16,-9,NA,-19,-54,18
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-09",-16,-10,NA,-16,-54,18
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-10",-27,-13,NA,-7,-53,16
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-11",-39,-14,NA,0,-21,NA
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-12",-40,-20,NA,17,-18,NA
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-13",-13,-10,NA,-5,-55,15
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-14",-17,-9,NA,-11,-54,16
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-15",-12,-8,NA,-17,-51,15
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-16",-13,-10,NA,-12,-53,16
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-17",-22,-10,NA,-10,-50,14
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-18",-34,-13,NA,-1,-16,NA
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-19",-33,-19,51,14,-10,NA
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-20",-5,-10,NA,-6,-52,13
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-21",-11,-10,NA,-14,-52,14
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-22",-9,-7,NA,-20,-52,17
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-23",-11,-10,NA,-15,-51,16
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-24",-22,-12,NA,-5,-48,12
"GB","United Kingdom","Midlothian","","","GB-MLN",NA,"2020-07-25",-28,-11,11,4,-16,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-02-15",1,0,0,NA,-4,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-02-16",1,2,6,NA,-3,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-02-17",4,4,14,6,-1,1
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-02-18",10,7,NA,8,1,0
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-02-19",2,2,9,4,1,0
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-02-20",5,0,5,-2,2,1
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-02-21",-2,0,-2,-2,-2,1
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-02-22",-2,-3,-8,-9,-1,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-02-23",0,-1,5,NA,-1,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-02-24",-9,-3,-4,-4,-6,2
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-02-25",0,5,12,-2,-2,1
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-02-26",1,0,7,-9,-4,1
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-02-27",0,1,-5,-8,-1,1
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-02-28",7,4,-10,-2,-1,0
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-02-29",11,5,5,NA,4,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-01",13,6,23,NA,2,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-02",6,2,26,-2,-2,0
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-03",10,6,NA,-2,-1,0
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-04",7,8,17,-4,-2,0
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-05",7,8,19,-6,-1,0
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-06",2,5,25,-4,-2,0
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-07",4,5,31,NA,1,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-08",5,4,29,NA,1,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-09",2,4,20,-4,1,0
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-10",5,7,20,-4,0,0
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-11",3,7,6,-2,-2,1
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-12",1,11,5,-8,0,1
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-13",-1,9,17,-5,-2,0
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-14",1,11,29,NA,0,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-15",-2,10,-2,NA,-5,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-16",0,18,12,-8,-4,2
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-17",-6,21,16,-12,-7,4
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-18",-12,20,20,-20,-14,6
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-19",-11,21,25,-21,-17,7
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-20",-20,9,32,-25,-17,7
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-21",-38,9,25,-28,-20,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-22",-50,-7,25,NA,-24,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-23",-40,-9,0,-40,-34,12
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-24",-73,-25,-12,-56,-52,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-25",-78,-29,-30,-61,-60,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-26",-78,-28,-11,-55,-62,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-27",-80,-31,-15,-56,-66,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-28",-87,-39,-46,-63,-59,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-29",-88,-45,-42,NA,-54,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-30",-78,-33,-30,-58,-68,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-03-31",-76,-28,-20,-56,-67,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-01",-79,-33,-26,-59,-68,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-02",-80,-30,-40,-64,-68,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-03",-80,-30,-20,-56,-66,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-04",-83,-39,-31,-51,-59,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-05",-85,-42,-35,NA,-54,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-06",-76,-33,-30,-54,-67,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-07",-74,-29,-16,-48,-67,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-08",-79,-30,-39,-56,-68,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-09",-75,-24,-28,-49,-67,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-10",-79,-32,-24,-49,-71,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-11",-82,-34,-31,-51,-58,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-12",-87,-48,-52,NA,-54,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-13",-80,-41,-20,-54,-72,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-14",-76,-30,-18,-48,-65,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-15",-77,-33,-20,-54,-64,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-16",-75,-27,-16,-47,-64,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-17",-76,-28,-20,-47,-63,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-18",-80,-32,-25,-46,-51,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-19",-82,-37,-12,NA,-49,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-20",-72,-28,-2,-42,-59,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-21",-73,-28,7,-41,-61,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-22",-74,-27,-3,-45,-59,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-23",-73,-26,-5,-41,-59,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-24",-75,-25,-10,-43,-59,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-25",-78,-27,-20,-45,-52,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-26",-82,-36,-27,NA,-45,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-27",-68,-29,-16,-46,-57,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-28",-70,-26,-6,-38,-57,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-29",-71,-27,-17,-48,-57,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-04-30",-71,-23,-32,-43,-58,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-01",-71,-24,-17,-46,-57,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-02",-78,-29,-24,-47,-50,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-03",-80,-35,-22,NA,-45,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-04",-66,-29,6,-38,-57,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-05",-68,-27,13,-39,-56,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-06",-68,-21,-1,-41,-56,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-07",-67,-18,-9,-42,-56,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-08",-71,-26,-23,-46,-67,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-09",-80,-30,-50,-56,-52,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-10",-80,-34,-42,NA,-47,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-11",-68,-25,-13,-46,-56,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-12",-70,-26,-31,-47,-54,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-13",-65,-23,-12,-52,-54,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-14",-68,-21,-32,-38,-53,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-15",-66,-23,-25,-52,-53,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-16",-74,-25,-17,-47,-48,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-17",-75,-32,-25,NA,-41,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-18",-65,-26,2,-39,-52,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-19",-63,-21,13,-43,-52,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-20",-64,-21,16,-39,-52,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-21",-63,-21,-2,-38,-52,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-22",-67,-23,-16,-48,-51,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-23",-74,-22,-34,-57,-45,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-24",-72,-30,-16,NA,-38,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-25",-63,-25,28,-37,-61,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-26",-60,-20,NA,-31,-49,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-27",-60,-20,26,-33,-48,18
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-28",-60,-15,12,-33,-48,18
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-29",-60,-13,32,-32,-47,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-30",-67,-13,48,-27,-34,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-05-31",-60,-16,58,NA,-22,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-01",-54,-16,NA,-31,-48,15
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-02",-56,-22,-15,-38,-47,18
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-03",-58,-22,-3,-42,-47,18
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-04",-60,-19,3,-38,-46,17
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-05",-66,-28,-38,-55,-47,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-06",-64,-20,13,-46,-32,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-07",-70,-27,-19,NA,-29,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-08",-54,-19,NA,-28,-45,15
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-09",-56,-21,NA,-30,-44,16
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-10",-58,-18,0,-42,-46,17
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-11",-56,-19,22,-35,-44,16
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-12",-58,-20,8,-38,-42,17
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-13",-61,-18,42,-33,-24,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-14",-53,-24,31,NA,-17,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-15",-50,-20,NA,-37,-43,14
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-16",-47,-16,NA,-36,-42,15
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-17",-50,-17,NA,-37,-42,14
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-18",-47,-13,58,-28,-42,14
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-19",-48,-15,43,-30,-40,14
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-20",-54,-9,65,-30,-20,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-21",-48,-19,19,NA,-21,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-22",-46,-19,NA,-36,-43,13
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-23",-45,-16,NA,-41,-42,14
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-24",-44,-16,NA,-29,-41,13
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-25",-43,-8,71,-29,-40,13
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-26",-45,-12,63,-30,-40,12
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-27",-50,-11,63,-26,-23,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-28",-53,-18,-7,NA,-22,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-29",-35,-15,28,-27,-40,13
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-06-30",-36,-13,NA,-27,-41,13
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-01",-38,-15,45,-29,-39,12
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-02",-38,-12,41,-28,-40,12
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-03",-43,-15,17,-35,-42,14
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-04",-46,-9,47,-41,-23,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-05",-37,-18,31,NA,-21,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-06",-31,-13,NA,-21,-43,12
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-07",-31,-12,NA,-19,-43,11
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-08",-30,-12,NA,-18,-41,10
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-09",-32,-10,NA,-22,-40,11
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-10",-38,-14,59,-22,-39,11
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-11",-38,-6,92,-19,-20,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-12",-25,-11,104,NA,-15,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-13",-26,-10,NA,-9,-43,10
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-14",-28,-8,NA,-11,-40,10
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-15",-24,-10,NA,-24,-39,10
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-16",-24,-9,NA,-18,-39,10
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-17",-24,-6,NA,-10,-39,8
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-18",-28,-2,NA,NA,-14,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-19",-16,-7,100,NA,-13,NA
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-20",-16,-4,NA,-7,-43,10
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-21",-14,-3,NA,-11,-42,9
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-22",-18,-8,NA,-15,-40,10
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-23",-17,-5,NA,-14,-40,10
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-24",-21,-7,NA,-7,-38,8
"GB","United Kingdom","Moray","","","GB-MRY",NA,"2020-07-25",-25,-1,95,-6,-16,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-02-15",-8,-3,NA,NA,NA,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-02-17",NA,0,NA,NA,4,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-02-18",NA,6,NA,NA,4,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-02-19",NA,2,NA,NA,0,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-02-20",NA,5,NA,NA,2,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-02-21",4,5,NA,NA,-2,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-02-22",-5,-6,NA,NA,NA,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-02-24",NA,6,NA,NA,4,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-02-25",NA,6,NA,NA,2,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-02-26",NA,0,NA,NA,-4,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-02-27",2,-2,NA,NA,1,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-02-28",13,8,NA,NA,-1,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-02-29",20,5,NA,NA,NA,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-02",NA,9,NA,NA,4,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-03",NA,6,NA,NA,8,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-04",NA,8,NA,NA,2,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-05",2,4,NA,NA,2,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-06",4,5,NA,NA,-4,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-07",-7,0,NA,NA,NA,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-09",NA,6,NA,NA,6,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-10",NA,15,NA,NA,5,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-11",NA,6,NA,NA,-1,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-12",NA,15,NA,NA,0,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-13",0,11,NA,NA,-6,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-14",2,11,NA,NA,NA,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-16",NA,26,NA,NA,-4,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-17",NA,33,NA,NA,-4,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-18",NA,27,NA,NA,-9,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-19",-2,27,NA,NA,-14,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-20",-9,16,NA,NA,-17,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-21",-31,5,NA,NA,NA,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-23",NA,-4,NA,-38,-35,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-24",-82,-25,NA,-53,-49,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-25",-68,-27,NA,-43,-59,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-26",-84,-25,NA,-44,-57,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-27",-69,-31,NA,-41,-58,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-28",-77,-31,NA,-54,-51,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-30",-61,-26,NA,-54,-58,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-03-31",-82,-37,NA,-50,-60,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-01",NA,-38,NA,-57,-62,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-02",NA,-38,NA,-59,-60,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-03",-87,-37,NA,-56,-58,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-04",-89,-41,NA,-57,-54,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-06",NA,NA,NA,-59,-59,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-07",NA,NA,NA,-53,-59,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-08",NA,NA,NA,-43,-59,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-09",NA,NA,NA,-49,-57,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-10",NA,NA,NA,-59,-66,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-11",NA,NA,NA,-57,-49,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-13",NA,NA,NA,-51,-69,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-14",NA,NA,NA,-55,-59,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-15",NA,NA,NA,-59,-60,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-16",NA,NA,NA,-44,-57,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-17",NA,NA,NA,-39,-59,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-18",NA,NA,NA,-41,NA,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-20",NA,NA,NA,-42,-55,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-21",NA,NA,NA,-39,-58,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-22",NA,NA,NA,-37,-61,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-23",NA,NA,NA,-38,-57,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-24",NA,NA,NA,-42,-54,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-25",NA,NA,NA,-45,-44,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-27",NA,NA,NA,-48,-56,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-28",NA,NA,NA,-39,-58,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-29",NA,NA,NA,-37,-57,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-04-30",NA,NA,NA,-47,-55,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-05-01",NA,NA,NA,-50,-58,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-05-02",NA,NA,NA,-39,-44,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-05-04",NA,NA,NA,-37,-55,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-05-05",NA,NA,NA,-36,-54,NA
"GB","United Kingdom","Na h-Eileanan an Iar","","","",NA,"2020-05-06",NA,NA,NA,NA,-55,NA
